id,loan_status,Usage
17197,0,
27206,0,
2589,0,
15506,0,
52003,0,
27046,0,
52447,0,
42923,1,
53135,0,
22157,0,
10243,0,
41736,0,
57626,0,
1613,0,
50078,0,
57191,0,
16409,0,
18988,0,
30211,0,
52957,0,
36546,0,
36644,0,
46327,0,
15151,0,
28033,1,
16596,0,
32156,0,
41597,0,
12087,0,
53444,1,
4658,0,
47205,0,
32481,1,
51017,0,
51835,0,
30896,0,
52726,0,
28877,0,
18149,0,
52581,0,
19798,0,
49854,0,
735,1,
939,0,
52279,0,
45006,0,
47584,0,
183,0,
47195,0,
49437,0,
57253,0,
42235,0,
34545,0,
18188,0,
34851,0,
40435,0,
37686,0,
36657,0,
20555,0,
39585,0,
39904,0,
45917,0,
27693,0,
52594,0,
47756,0,
36282,0,
18489,0,
26505,0,
28302,1,
21748,0,
29579,0,
37168,1,
30944,0,
39939,0,
45077,1,
32958,0,
33932,0,
7456,0,
58256,0,
49253,0,
23614,0,
40289,0,
6402,0,
23623,0,
47349,1,
16671,0,
36614,0,
29866,0,
33489,0,
12035,0,
49559,0,
8973,0,
243,0,
19329,0,
13553,0,
24932,0,
2703,0,
43605,0,
44,0,
51361,0,
37054,0,
24115,1,
51840,0,
13637,0,
46746,0,
57139,0,
22091,0,
22784,0,
27059,0,
55126,0,
21503,0,
42264,0,
21606,0,
6976,0,
40712,0,
50203,0,
17474,0,
17481,0,
7425,0,
25204,0,
38005,0,
26324,0,
47441,0,
39894,0,
3170,0,
53572,0,
14710,0,
34927,0,
42292,0,
47239,0,
50666,0,
18370,0,
49776,0,
7551,0,
15961,0,
55008,1,
33070,0,
5237,0,
30343,0,
20146,1,
4852,0,
48013,0,
12886,0,
18783,1,
36052,0,
32242,1,
46577,0,
54502,0,
5462,0,
21440,0,
58131,0,
14949,0,
14530,0,
5383,0,
24522,0,
6779,0,
22509,0,
40942,0,
44755,0,
50752,1,
985,0,
54815,0,
26308,0,
11413,0,
6574,0,
42487,0,
18094,0,
40755,1,
54373,0,
34618,0,
28483,0,
45808,0,
29577,0,
16870,0,
45712,0,
52063,0,
29046,0,
36182,0,
26135,0,
7492,0,
41347,0,
16603,0,
37207,0,
1154,0,
50106,0,
4314,0,
42502,0,
29094,0,
26196,0,
27586,1,
22766,0,
30444,0,
49947,1,
46691,0,
5777,0,
26920,1,
5475,0,
7929,0,
47126,0,
34484,1,
57675,0,
41379,1,
38384,0,
4977,0,
25779,0,
24354,0,
46107,0,
28724,0,
54842,0,
23577,1,
39524,0,
10122,0,
48153,1,
30684,0,
55775,0,
38273,0,
23629,0,
52337,1,
26674,0,
45631,0,
32926,0,
58391,0,
45456,0,
43001,0,
20360,0,
22103,0,
56841,0,
55714,0,
12836,0,
52827,1,
55206,0,
45764,0,
25902,0,
35916,0,
46227,0,
29927,0,
25488,1,
29631,0,
49238,1,
32405,0,
29467,0,
41796,0,
46090,0,
49007,0,
25461,0,
24582,0,
34158,0,
56934,0,
20515,0,
51185,0,
34078,0,
27660,1,
38655,1,
56681,0,
37361,0,
13652,0,
58104,0,
14635,0,
50041,0,
13182,0,
10597,0,
5444,0,
9042,0,
51262,0,
8834,0,
52499,0,
46683,0,
37120,0,
57146,0,
18728,0,
19892,0,
7627,0,
8242,1,
28300,0,
45215,1,
23997,0,
54753,0,
49057,0,
21886,0,
39317,0,
34963,0,
58578,0,
18113,0,
731,0,
10183,0,
1033,1,
29869,0,
54680,1,
20741,0,
46203,1,
24157,0,
28788,0,
35204,0,
28017,0,
54719,0,
20054,0,
18030,0,
39365,0,
9918,0,
52681,0,
25647,0,
38510,1,
14373,0,
12969,0,
37148,0,
4911,0,
11189,0,
22525,0,
21828,1,
7609,0,
29172,0,
32883,0,
14593,0,
930,0,
35987,0,
10164,0,
16376,0,
54329,0,
974,0,
33587,0,
9955,1,
36907,0,
30770,0,
55865,0,
39578,0,
43608,0,
2582,0,
54905,0,
17786,0,
16182,0,
48172,0,
35470,0,
19248,0,
30204,0,
35051,1,
33120,0,
42098,0,
3449,0,
53120,0,
36249,0,
14193,0,
32785,0,
55904,0,
47570,0,
42319,0,
7521,0,
5651,0,
42864,0,
55194,1,
25744,0,
53505,0,
36944,1,
12467,0,
6870,0,
47010,0,
2632,0,
56587,0,
41690,0,
20405,0,
9484,0,
2514,0,
54525,0,
41426,0,
8805,0,
3182,0,
21006,0,
23674,0,
37556,0,
56167,0,
45384,0,
21375,0,
32292,0,
29946,0,
48569,0,
855,0,
32314,0,
54496,0,
29963,0,
5092,0,
57621,0,
513,0,
9962,0,
19961,1,
33796,0,
48543,0,
12070,0,
52903,0,
20000,0,
33670,0,
43206,0,
58129,0,
30271,0,
52187,0,
22687,0,
26774,0,
4696,0,
24808,0,
29675,0,
25918,0,
46255,0,
57576,0,
12282,1,
54374,0,
14856,0,
48302,1,
22115,0,
9718,0,
46692,0,
48753,0,
42036,0,
5745,0,
55935,0,
56122,0,
33228,0,
20876,0,
6477,0,
23116,0,
34798,1,
1023,1,
24268,0,
54152,0,
40561,0,
52225,0,
26046,0,
35209,0,
34400,0,
32511,0,
49637,0,
7915,0,
30672,0,
5841,0,
44000,0,
24718,0,
7504,0,
31343,0,
39399,0,
2809,0,
10760,0,
32276,1,
21261,0,
1772,0,
34538,0,
43584,0,
6957,0,
8771,0,
46662,1,
51884,0,
22083,0,
45010,0,
16764,0,
4372,1,
48904,0,
56987,0,
38506,0,
41190,1,
49540,0,
45258,0,
25390,0,
10553,0,
50193,0,
27873,0,
25274,0,
21604,0,
3312,0,
1075,0,
52315,0,
23846,0,
55129,1,
36967,0,
11112,0,
5296,0,
12010,1,
45490,0,
33840,0,
52971,0,
33262,0,
10251,0,
47127,0,
6334,0,
4441,1,
57973,1,
7575,0,
25044,0,
38278,0,
19852,0,
21010,0,
50829,0,
44987,1,
920,0,
3385,1,
12923,0,
50238,0,
57083,0,
45220,1,
47343,1,
49987,1,
48411,0,
52739,0,
48612,0,
19362,1,
11181,0,
952,0,
12190,0,
22329,0,
22950,0,
8956,0,
52585,1,
46055,1,
55782,0,
18179,0,
50627,0,
3541,0,
49076,0,
19966,0,
51169,0,
54166,0,
306,0,
27748,0,
40105,0,
42977,1,
19465,0,
38791,0,
44648,0,
28228,0,
27375,1,
7041,0,
32331,0,
58023,0,
8754,0,
34949,0,
10880,1,
22249,0,
28179,0,
45050,0,
43396,1,
33080,0,
41908,0,
26461,0,
48414,0,
4067,1,
12145,0,
29885,1,
43617,0,
15107,0,
5691,0,
16849,1,
42827,0,
53381,0,
4065,0,
42349,0,
37887,0,
26863,1,
9105,0,
28261,0,
10642,0,
20400,0,
38749,0,
6479,0,
26552,0,
22922,1,
14522,1,
31686,0,
19983,0,
18989,0,
16232,0,
35981,0,
20872,0,
45616,0,
10774,0,
46864,0,
16390,0,
37084,0,
8051,0,
3703,0,
10242,0,
35911,0,
28696,0,
18814,1,
1065,0,
48117,0,
7399,1,
23618,0,
37950,1,
13079,0,
54667,0,
556,1,
4947,0,
51160,0,
14320,0,
37146,0,
45507,0,
4092,0,
39872,0,
10630,0,
39591,0,
51218,0,
35131,0,
28786,0,
21913,0,
47848,0,
29208,0,
38571,1,
45348,0,
13412,0,
6328,0,
42086,0,
32913,0,
32741,0,
25640,0,
10536,0,
21568,0,
123,0,
14048,0,
20699,0,
26471,0,
50799,0,
47745,0,
12243,0,
29654,0,
9110,1,
48722,0,
56136,0,
11307,0,
9795,0,
13694,1,
530,0,
27445,0,
43991,0,
11493,1,
28956,1,
5059,0,
20965,0,
20285,1,
54073,1,
41149,0,
43454,0,
28139,0,
22706,0,
13334,0,
620,0,
30580,1,
51919,0,
51244,0,
52393,0,
43547,0,
35534,1,
57686,1,
6661,0,
14501,0,
26165,1,
14075,0,
354,0,
29749,0,
12988,0,
12041,0,
52829,0,
48975,0,
560,0,
16437,0,
33284,0,
29851,1,
36263,0,
29177,0,
31554,0,
26639,0,
49412,1,
40600,0,
21851,0,
25337,0,
56182,0,
20589,0,
46881,0,
47537,1,
12625,0,
23503,0,
50801,0,
49379,0,
49558,0,
2808,1,
24852,0,
50595,0,
39718,0,
20116,0,
35089,0,
21953,1,
20999,0,
45218,0,
52136,0,
3314,0,
56692,0,
22109,1,
45547,0,
50226,0,
30870,1,
39984,0,
36246,0,
25193,0,
20466,0,
18123,0,
37335,0,
2817,0,
3610,0,
26728,0,
56959,0,
22210,0,
2759,0,
21779,0,
17446,0,
36561,1,
5477,1,
16103,0,
29900,1,
21165,0,
27970,0,
42541,0,
57082,0,
54445,0,
36688,0,
56613,0,
19549,0,
45172,1,
12200,0,
51954,0,
8822,0,
33302,1,
8747,0,
44134,0,
17383,0,
39434,0,
3668,0,
4380,0,
2076,0,
43689,0,
5103,0,
14659,0,
25969,0,
2902,0,
56621,0,
18236,0,
9321,1,
1806,0,
49408,0,
50467,0,
20553,0,
17689,0,
26035,0,
1081,0,
34728,0,
12260,0,
28823,0,
44682,0,
44386,0,
3425,0,
29870,0,
38599,0,
22649,0,
42413,0,
26237,0,
6344,0,
6940,0,
8727,0,
8422,0,
42439,0,
58477,0,
43606,0,
26578,0,
14622,0,
55548,0,
40154,0,
18544,1,
35018,0,
27584,0,
1257,0,
45399,0,
19887,0,
48890,0,
2001,0,
44580,0,
17178,0,
57235,0,
2670,0,
8870,0,
13497,0,
9161,0,
29100,1,
19097,0,
52045,0,
29625,1,
26065,0,
11022,0,
6781,0,
43015,0,
48460,0,
46738,0,
43850,0,
19478,0,
798,0,
16814,0,
7696,0,
36616,1,
46930,0,
49541,0,
19176,0,
6430,0,
50454,0,
37328,0,
11211,0,
9189,0,
39175,0,
49709,0,
55778,0,
41438,0,
36316,0,
43099,0,
56683,0,
10319,0,
55608,1,
26889,0,
16422,0,
10205,0,
29171,0,
58066,0,
35923,0,
6652,0,
21513,0,
31254,0,
39137,0,
1251,0,
18326,0,
42806,0,
11908,0,
11312,0,
6627,1,
57683,0,
9397,0,
44089,0,
15355,0,
10061,1,
54069,1,
17144,0,
16274,0,
51802,1,
55707,0,
43964,0,
37834,0,
857,0,
13729,0,
40707,1,
22448,1,
10432,0,
20362,0,
2279,0,
29532,0,
16880,0,
13259,0,
55741,0,
6055,0,
30910,0,
19974,0,
14005,0,
5830,0,
37560,0,
26804,0,
31255,0,
43926,1,
29159,0,
48160,0,
45310,0,
38592,0,
12058,0,
35232,0,
6260,0,
6538,0,
33042,0,
26845,0,
49643,0,
6268,0,
46306,0,
4518,1,
51633,0,
12526,1,
864,0,
48174,0,
55383,0,
5254,0,
12098,0,
37451,0,
53037,0,
21582,0,
6410,1,
57909,1,
30482,0,
37442,0,
53879,0,
18077,0,
48063,0,
27721,0,
56598,0,
24924,0,
3986,0,
53176,0,
18197,0,
29535,0,
26592,0,
37663,0,
57564,0,
51559,1,
27026,0,
54260,1,
43948,0,
13449,1,
44821,0,
50985,0,
27262,0,
50386,0,
9941,0,
1920,0,
27794,0,
18102,0,
49804,0,
11248,0,
43267,0,
30251,0,
35041,0,
20882,0,
39494,0,
46302,0,
39607,0,
17514,0,
23649,0,
35406,1,
56396,0,
26686,0,
23637,0,
35377,0,
51561,0,
6951,1,
42276,1,
6608,0,
56426,0,
43133,0,
3016,0,
11802,0,
39991,0,
12436,0,
28474,0,
25901,0,
54494,0,
27847,0,
23004,1,
42356,1,
14454,0,
37774,0,
14274,0,
21004,0,
29074,0,
42727,0,
28481,0,
29418,0,
26815,0,
52583,0,
4568,0,
8169,0,
4282,0,
55162,1,
54375,0,
2325,0,
51449,0,
51545,0,
9084,0,
44137,0,
47297,0,
20131,0,
20666,0,
30857,0,
12290,0,
2019,0,
16798,0,
25001,0,
25579,0,
14490,0,
14611,0,
10835,0,
42285,0,
26225,0,
55672,0,
38199,0,
25756,0,
2120,1,
34026,0,
23149,0,
965,0,
39758,0,
19417,0,
36922,0,
39212,0,
6376,1,
32658,1,
26915,0,
41820,0,
15618,1,
36143,1,
40307,0,
10683,0,
17419,0,
16958,0,
44126,0,
30178,0,
9576,0,
36365,0,
40782,0,
15448,1,
46719,0,
16472,1,
50109,0,
48044,0,
49309,0,
24381,0,
10365,0,
36490,0,
18836,0,
2965,0,
2158,0,
15662,0,
3346,0,
20649,0,
10568,1,
20839,1,
27722,0,
11172,0,
36278,0,
39541,0,
39503,0,
43775,0,
14084,0,
25792,0,
57680,0,
52387,0,
26257,0,
34523,0,
17413,1,
40239,0,
58106,0,
1187,0,
45991,0,
8274,0,
43490,0,
10233,0,
28523,0,
20541,0,
44385,0,
25668,0,
43146,0,
6649,0,
606,0,
13102,0,
20492,0,
26514,0,
16665,1,
37835,0,
9240,0,
21541,0,
28567,0,
19168,0,
55687,0,
30001,0,
54816,0,
46827,0,
47578,0,
23789,0,
4715,0,
33873,0,
21736,0,
37952,0,
26760,0,
43812,0,
17150,0,
23334,0,
54520,0,
47400,0,
6061,0,
48419,1,
8012,0,
12562,0,
46976,0,
33643,0,
53956,0,
18512,0,
47156,0,
23048,1,
16588,0,
28578,0,
5829,1,
28895,0,
48875,1,
43587,0,
21121,0,
36384,0,
26591,0,
33968,0,
50114,0,
53301,0,
12326,1,
40360,0,
11998,0,
36370,0,
21592,0,
58126,0,
19498,0,
24806,0,
28352,0,
156,0,
3080,0,
641,0,
47199,0,
46523,0,
9401,0,
52489,0,
98,1,
24684,0,
13236,0,
56217,0,
56971,0,
20654,0,
45229,1,
44583,0,
26138,0,
29353,1,
53550,0,
45294,0,
2609,0,
21099,0,
17267,0,
20311,0,
20846,0,
52908,0,
4616,1,
10376,0,
45074,1,
24483,0,
28379,1,
28547,0,
30607,0,
36281,0,
40020,0,
15510,0,
18314,0,
16135,1,
18956,0,
42823,0,
13104,0,
15988,0,
57028,1,
17920,0,
43211,0,
37793,0,
37662,0,
35014,1,
52964,1,
5755,0,
9483,0,
2541,1,
45799,0,
38869,0,
56172,1,
50117,0,
14561,1,
20610,1,
34912,0,
23281,0,
26339,0,
8837,0,
30426,0,
5285,0,
15790,1,
51666,0,
1819,0,
36225,0,
55197,0,
41569,0,
4496,1,
21645,0,
44975,1,
44577,1,
13297,0,
1202,0,
42393,1,
15539,0,
23765,1,
29412,0,
21717,0,
6439,0,
35120,0,
48775,0,
38946,0,
34067,0,
9940,0,
24647,0,
41945,1,
47300,0,
55614,0,
5191,0,
32776,1,
58182,0,
30187,0,
790,1,
16220,0,
7543,0,
37443,0,
39427,0,
56392,0,
25713,0,
42190,0,
41848,0,
26856,1,
10470,0,
45147,0,
13057,0,
41239,0,
41559,1,
3191,0,
51680,1,
35221,0,
30574,1,
19673,0,
32471,0,
16644,0,
6714,0,
644,0,
6817,0,
19093,1,
50054,0,
26776,0,
6313,0,
39573,0,
30152,0,
20689,0,
33502,1,
50464,0,
6916,1,
28854,0,
24781,0,
9791,0,
8291,1,
28497,0,
57421,0,
32666,0,
24724,1,
698,0,
22131,0,
35738,0,
45087,0,
10047,0,
7657,0,
29673,1,
37224,0,
39713,0,
33826,0,
5315,0,
55199,0,
35295,0,
34390,0,
41036,0,
19777,0,
2212,0,
38996,0,
52133,0,
8505,0,
16339,0,
40080,0,
42044,0,
17557,1,
15753,0,
39075,0,
44892,0,
32743,0,
48750,0,
13503,0,
58415,0,
15853,0,
6065,0,
28629,0,
25077,0,
53325,0,
57856,0,
33852,0,
44388,1,
46178,0,
2234,0,
49958,1,
24313,0,
19962,0,
46441,0,
17125,0,
20242,0,
11946,0,
7013,1,
7589,0,
16677,0,
47027,0,
24621,0,
34338,1,
13306,0,
52415,0,
57327,1,
14811,0,
38031,0,
56112,1,
53723,0,
33007,0,
27597,0,
30503,0,
38802,0,
32690,0,
25917,0,
55184,0,
58070,0,
26251,0,
6283,0,
58240,0,
12353,0,
25973,0,
28881,1,
25149,1,
7323,0,
34474,0,
9922,0,
58320,1,
16792,1,
23920,0,
6010,1,
4062,0,
18089,0,
14062,1,
2416,0,
33612,0,
1658,0,
26599,0,
36164,0,
26214,1,
48022,0,
50334,0,
23720,0,
29453,0,
27516,0,
527,1,
27582,0,
44715,0,
12535,0,
22403,0,
27467,0,
40351,0,
41954,0,
21244,0,
19838,0,
57234,0,
58062,0,
19810,1,
148,0,
48331,0,
37046,0,
27651,0,
33299,0,
14423,0,
19994,0,
29126,0,
14214,0,
9466,0,
23181,0,
48579,0,
35554,0,
15331,0,
10817,0,
3076,0,
58286,0,
42927,0,
10513,0,
28363,0,
23684,0,
7021,0,
15720,0,
48291,0,
19109,0,
12788,0,
38642,0,
53363,1,
39357,0,
2169,0,
42633,0,
17284,0,
24117,1,
43469,0,
34977,0,
51944,0,
13156,0,
46136,0,
13316,1,
26332,0,
44714,0,
34239,0,
8865,0,
58085,1,
38559,0,
49463,1,
50081,0,
6187,0,
3069,0,
26664,0,
43913,0,
22559,0,
44192,1,
40846,1,
32492,0,
6089,0,
2940,1,
29697,0,
51235,0,
1336,1,
20952,0,
46883,1,
23427,0,
54198,0,
2931,0,
35037,0,
51137,0,
23150,0,
5114,0,
55770,1,
48462,0,
51953,0,
13185,0,
42470,0,
13735,1,
49934,0,
57133,0,
38149,0,
13575,0,
51102,0,
24745,0,
22018,0,
43744,0,
41961,0,
27032,0,
37073,0,
21793,0,
24772,0,
2226,0,
22587,0,
37497,0,
21017,0,
17471,0,
58007,0,
12896,0,
45595,0,
6566,1,
13338,0,
24498,0,
41004,0,
13487,1,
38855,0,
20562,0,
39328,0,
33391,0,
48577,1,
53058,0,
57371,0,
55056,1,
39024,0,
42610,0,
43568,0,
8447,0,
17971,0,
12433,0,
19342,0,
42589,0,
16454,0,
16624,0,
52158,0,
27570,1,
51773,0,
10426,0,
5905,0,
4675,0,
50881,0,
54050,0,
13233,0,
54443,0,
30257,0,
21743,0,
43863,0,
3251,0,
53672,0,
34061,0,
46039,0,
27201,0,
19166,0,
41950,1,
16061,0,
53296,0,
17903,0,
42050,0,
16993,0,
38858,0,
51339,0,
19034,0,
33129,0,
42944,0,
15607,0,
53560,0,
23237,1,
56557,0,
54235,0,
58397,0,
38982,0,
41670,0,
32853,0,
12556,0,
39039,0,
12442,0,
1539,0,
52185,1,
19185,0,
10396,0,
36575,0,
57807,0,
13375,0,
1184,0,
19189,0,
4875,0,
46532,0,
41230,0,
58518,0,
18964,0,
56510,0,
30566,0,
55185,0,
54128,0,
52609,0,
50991,0,
2276,0,
38100,0,
34574,0,
34359,1,
43470,0,
48355,0,
34173,1,
27768,0,
39301,0,
19580,1,
35953,0,
56157,0,
8496,0,
29293,0,
23400,0,
30202,0,
43107,0,
22722,0,
39396,0,
12264,1,
48622,1,
26800,0,
20254,0,
16839,0,
26543,0,
25561,0,
18893,0,
27406,0,
46631,0,
1322,1,
16308,0,
11850,0,
16635,0,
51822,0,
40866,0,
48736,0,
51313,0,
20978,0,
42869,0,
23808,1,
30975,1,
29377,0,
45806,0,
10664,0,
14541,0,
12890,0,
57494,0,
14900,0,
3287,0,
9906,1,
4407,0,
51264,0,
18882,0,
55802,1,
33795,1,
39595,0,
24712,0,
24592,0,
2373,1,
36312,0,
52161,1,
7895,0,
38547,0,
936,0,
37535,0,
29746,1,
48847,1,
4453,0,
20713,0,
7271,0,
39329,0,
6727,0,
53737,0,
18638,0,
16386,0,
33326,1,
15979,0,
8310,0,
51402,0,
40697,0,
39551,0,
12784,0,
43938,0,
9277,1,
38185,0,
48115,0,
17552,0,
48591,0,
10493,0,
14312,0,
27902,0,
24424,1,
37555,0,
11455,0,
43154,0,
56235,1,
25055,1,
44513,0,
1744,1,
35546,0,
5626,1,
56899,0,
22742,0,
24993,0,
19945,0,
29445,0,
54134,0,
30639,0,
50214,0,
16528,0,
41490,0,
20591,0,
5789,0,
46215,0,
19050,0,
16373,0,
803,0,
1087,0,
33798,0,
45063,0,
34825,1,
35873,0,
50918,0,
55588,0,
32787,1,
24761,1,
12385,0,
20,0,
30801,0,
5712,0,
31895,0,
30085,0,
18318,1,
4122,0,
56792,0,
30551,0,
27261,0,
49694,0,
23264,0,
11417,0,
27188,1,
22086,0,
3377,1,
26794,0,
48420,0,
52202,0,
9260,1,
32615,0,
38166,0,
42479,0,
31747,1,
20879,1,
43845,1,
52067,0,
9942,1,
42965,1,
19990,0,
9601,0,
49700,0,
50048,0,
37068,0,
9663,0,
48004,1,
21552,0,
53373,0,
56769,0,
23571,0,
45118,0,
44933,0,
16442,0,
33435,0,
17401,0,
31996,0,
48150,0,
34972,0,
37411,0,
10601,0,
46520,0,
10611,1,
26294,0,
13833,1,
14930,1,
21462,0,
51554,1,
9627,0,
50996,0,
13938,1,
36831,0,
25443,0,
36822,0,
56595,1,
43771,1,
4810,0,
45334,0,
17032,0,
48084,0,
16571,1,
50725,0,
10227,0,
21753,0,
7238,0,
36649,0,
57119,0,
38634,0,
38214,0,
40544,0,
45883,0,
58027,0,
17800,0,
51298,1,
20890,0,
55542,0,
53478,0,
16822,0,
19511,0,
30334,0,
35240,0,
28638,0,
22668,0,
10036,0,
33719,1,
43202,0,
22168,0,
45212,0,
49664,0,
56914,0,
46705,0,
45056,0,
4283,1,
24678,0,
32531,0,
54997,1,
23383,0,
40268,0,
10853,1,
22737,0,
37138,0,
16248,0,
2044,0,
53625,0,
39023,1,
14169,0,
13059,1,
51587,0,
13635,0,
25436,0,
19217,0,
7592,0,
19858,0,
20392,0,
50715,0,
55804,0,
15041,0,
1127,1,
26557,0,
10241,0,
42984,0,
44722,0,
27050,0,
456,0,
46461,0,
2502,0,
13803,0,
46274,0,
14415,0,
18508,1,
20329,0,
36824,0,
18128,0,
38167,0,
54037,1,
28148,0,
2078,0,
35358,0,
18968,0,
26112,0,
34638,0,
27014,0,
56532,0,
22245,0,
37402,0,
36257,1,
16777,0,
4842,1,
52837,0,
35001,0,
680,1,
2824,0,
14199,0,
4926,0,
54068,0,
51031,0,
44189,1,
3521,0,
14087,1,
13272,0,
49861,0,
46939,0,
21893,0,
50888,0,
13554,1,
50384,0,
2873,0,
46385,0,
32872,0,
12440,0,
39033,0,
28489,0,
23726,0,
29163,1,
839,0,
57287,0,
20844,0,
20598,1,
32772,0,
53408,0,
9859,0,
50309,0,
38377,0,
44022,0,
541,0,
57288,0,
52183,1,
56708,0,
11874,0,
30947,1,
2837,0,
35420,0,
34642,0,
51302,0,
21931,0,
7219,0,
46995,0,
10932,0,
42782,0,
20915,0,
14505,1,
36439,1,
29829,0,
19495,0,
44763,0,
11897,1,
41157,0,
2969,0,
16205,0,
19691,0,
23132,1,
58028,1,
35640,0,
10928,0,
3087,0,
19027,0,
29901,0,
39868,0,
33641,1,
50231,1,
52276,0,
25334,0,
57387,0,
44905,0,
52669,0,
23804,0,
25263,0,
30414,0,
16181,0,
28235,0,
22964,1,
27657,1,
51348,0,
49075,0,
34423,0,
6579,0,
54362,0,
42188,0,
52761,1,
39223,0,
52818,0,
52470,0,
21660,0,
17861,1,
46698,1,
57599,0,
3428,0,
27500,0,
50330,0,
53006,0,
12598,0,
12361,0,
24319,0,
28383,0,
38528,0,
20590,0,
30183,0,
47729,0,
47818,0,
23536,0,
4815,0,
18703,0,
14695,1,
21853,0,
51072,0,
23408,0,
35661,0,
54146,0,
16402,0,
24110,1,
25946,0,
16415,0,
17377,0,
32871,0,
14222,0,
34970,0,
6493,0,
8562,0,
38040,0,
21124,0,
55366,0,
12946,0,
53131,0,
17402,0,
13227,1,
8785,0,
29170,1,
22454,0,
4207,0,
2354,1,
1917,0,
53963,1,
51147,0,
29817,1,
24888,1,
56619,0,
48505,0,
47712,0,
49630,1,
16799,1,
44294,0,
51497,0,
11899,0,
27312,0,
43875,0,
9635,0,
31548,0,
57558,0,
1511,1,
32211,0,
47113,0,
31348,1,
11971,0,
6979,0,
38932,0,
20743,0,
39710,0,
22865,0,
26353,0,
42780,0,
32303,0,
56700,0,
41063,0,
21414,0,
43365,0,
20426,0,
42087,0,
51213,0,
56958,0,
41060,0,
43423,0,
49203,0,
1752,0,
46223,0,
51401,0,
16527,0,
45351,0,
10121,0,
22949,0,
22356,1,
51776,0,
49453,1,
2136,0,
11268,0,
23867,0,
2452,0,
57957,1,
26506,0,
43668,0,
38036,0,
41980,0,
50223,0,
46266,0,
6190,0,
18269,0,
11567,0,
9891,0,
41890,0,
17492,0,
6308,1,
39657,0,
35904,0,
56966,0,
29492,0,
51300,0,
8343,0,
8681,0,
29205,0,
14439,0,
14668,1,
7688,0,
52552,0,
47216,1,
26701,0,
54414,0,
15908,0,
55028,1,
50674,1,
44250,0,
25100,1,
19233,0,
49230,0,
785,0,
57378,0,
4910,0,
21954,0,
58128,0,
19611,0,
46098,0,
49318,0,
51057,1,
21739,1,
10255,0,
55580,0,
1463,0,
36358,1,
14563,1,
29681,0,
32459,0,
40749,0,
37913,0,
44384,0,
6269,0,
27139,0,
12981,0,
7974,0,
29149,0,
23088,0,
20373,0,
20444,0,
25247,0,
40532,0,
58557,0,
55846,1,
17174,0,
11025,0,
24436,0,
37017,0,
22660,0,
51772,0,
25475,0,
39536,0,
22919,0,
52857,0,
50614,0,
15326,0,
473,0,
42001,0,
27079,0,
24895,1,
11310,1,
38175,0,
49881,0,
3277,0,
4828,0,
33076,0,
5443,1,
52123,0,
14284,0,
13732,0,
37052,1,
32540,0,
31995,1,
9807,0,
6929,0,
4494,0,
35901,0,
32974,0,
49472,0,
57695,0,
9314,0,
33693,0,
19147,0,
25548,0,
9043,0,
12646,0,
46494,0,
36668,1,
9780,0,
47633,0,
57370,0,
39240,0,
47186,0,
51851,0,
3247,0,
39231,0,
28808,0,
5078,0,
5899,1,
38334,0,
11643,0,
15309,0,
39267,0,
29966,1,
16451,0,
32844,0,
7654,0,
22419,0,
17907,0,
46259,0,
13461,1,
23201,1,
36808,1,
8335,0,
9199,0,
9884,0,
35254,0,
27909,0,
49867,0,
47203,0,
7638,0,
27971,1,
58428,0,
20043,0,
49263,0,
14935,0,
42497,1,
38437,1,
25981,0,
36304,0,
4180,1,
17432,1,
2628,0,
57054,0,
33395,0,
22858,0,
41692,0,
47338,0,
23899,0,
11099,1,
37009,0,
236,0,
9034,0,
32072,0,
26733,0,
32940,0,
36851,0,
49351,0,
57578,0,
31642,0,
57029,0,
2472,0,
31806,0,
10428,0,
4981,1,
50364,0,
25502,0,
3908,0,
18114,0,
45275,0,
33481,0,
25162,0,
273,0,
17734,0,
37006,0,
29874,0,
55038,0,
46736,0,
31497,0,
54547,0,
28410,0,
35143,0,
14484,1,
37795,0,
40279,0,
55959,1,
5991,0,
22012,0,
54796,1,
8461,0,
26357,0,
39315,0,
28650,0,
31155,0,
55832,0,
13812,1,
19830,0,
26079,0,
4327,0,
16789,0,
30083,1,
4392,0,
22491,0,
49702,0,
11566,0,
13117,0,
23612,0,
50051,0,
13097,0,
13667,0,
10489,0,
40656,0,
29518,1,
40118,1,
36811,1,
30469,1,
31644,0,
54568,0,
53842,0,
11250,0,
6333,0,
28248,1,
28663,1,
820,0,
14123,0,
10413,0,
15373,0,
14017,0,
36486,0,
55843,1,
52312,0,
3720,0,
27401,0,
28055,0,
56116,0,
15210,0,
12412,0,
26364,1,
40402,0,
37650,0,
16143,0,
44132,1,
50310,1,
46462,0,
24587,0,
43698,0,
17793,1,
50915,0,
43801,0,
55198,0,
21628,0,
20271,0,
10721,0,
52952,1,
32058,0,
29690,0,
27433,1,
58214,1,
33183,0,
10363,0,
18156,0,
31252,0,
48902,0,
46897,0,
22337,0,
41352,0,
52895,0,
5179,0,
51029,0,
50242,0,
25096,0,
17362,0,
12020,0,
21542,0,
9414,0,
30738,0,
27154,0,
4228,0,
50173,0,
6284,0,
47370,0,
41774,1,
38498,0,
46950,0,
58360,0,
50853,0,
52663,0,
21934,0,
13087,0,
33700,0,
4761,0,
27110,0,
28292,0,
3896,0,
9143,0,
53103,0,
30742,0,
18317,0,
34398,1,
44154,0,
48443,0,
25632,0,
56745,0,
5648,0,
